Column2,Column11,Column12
118,1,60
118,0,54
118,0,54
118,1,42
118,0,26
119,944,93316
119,226,78591
119,582,75917
119,45,6976
119,6,1000
119,0,317
119,0,304
119,0,258
119,7,241
119,1,215
119,1,195
119,0,185
119,0,183
119,0,142
119,2,125
119,3,108
119,5,104
119,1,99
119,0,90
119,2,77
119,0,54
119,1,52
120,557,59724
120,277,57453
120,453,31689
120,45,5062
120,12,759
120,0,170
120,4,158
120,3,158
120,5,157
120,1,154
120,2,117
120,0,105
120,1,92
120,1,67
120,2,65
120,2,48
120,1,43
120,0,40
120,0,40
120,0,38
120,0,37
120,1,36
120,1,36
120,1,33
120,0,32
120,0,32
120,0,31
120,1,28
120,1,27
120,0,24
120,1,23
120,0,21
121,438,84163
121,862,65024
121,710,57783
121,84,9203
121,26,1346
121,5,428
121,3,318
121,0,278
121,5,255
121,0,228
121,1,201
121,3,174
121,2,168
121,0,160
121,1,151
121,1,130
121,0,127
121,1,115
121,3,111
121,1,102
121,0,91
121,0,82
121,3,66
121,0,65
121,0,59
121,0,54
121,2,53
121,1,50
121,0,48
122,289,99950
122,693,88240
122,456,67789
122,53,9667
122,14,1717
122,6,554
123,666,62013
123,544,57386
123,214,53819
123,40,4866
123,8,849
123,3,596
123,2,329
123,1,323
123,5,269
123,2,227
123,2,192
123,4,126
123,1,114
123,2,87
124,575,54671
124,201,45300
124,335,43728
124,53,5256
124,4,675
124,0,479
124,3,322
125,822,68549
125,511,65667
125,325,59831
125,73,6702
125,21,1149
125,8,470
125,0,322
125,1,315
125,4,227
125,0,135
125,4,124
125,2,84
126,863,70458
126,508,54490
126,265,52684
126,81,6578
126,14,911
126,2,664
126,6,621
126,0,464
126,2,397
126,4,301
126,0,263
126,0,206
126,1,120
126,0,92
127,560,66986
127,551,66293
127,592,65534
127,105,6300
127,12,750
127,5,585
127,1,520
127,0,283
127,2,273
127,1,254
127,0,214
127,0,178
127,3,151
127,1,136
127,2,92
127,0,70
128,1031,93099
128,356,49850
128,249,49155
128,72,5454
128,13,1491
128,0,646
128,8,516
128,3,301
128,0,240
128,0,216
128,1,192
128,1,175
128,0,101
128,0,99
128,0,89
129,1773,106240
129,759,83872
129,305,32477
129,187,9946
129,15,812
129,1,720
129,1,576
129,0,538
129,6,531
129,0,353
129,11,236
129,4,230
129,0,200
129,6,183
129,1,155
129,0,114
130,627,68580
130,711,65655
130,414,49924
130,129,8615
130,25,763
130,18,642
130,0,515
130,4,505
130,14,441
130,2,415
130,9,399
130,0,349
130,1,331
130,1,238
130,2,162
130,0,59
131,493,85708
131,503,73839
131,394,64997
131,107,9677
131,0,715
131,11,596
131,0,584
131,0,465
131,0,307
131,0,289
131,0,273
131,1,247
131,0,245
131,0,233
131,0,175
131,1,155
131,1,149
131,1,138
131,3,111
131,0,103
131,2,81
131,0,53
132,1329,74489
132,848,73358
132,758,53986
132,157,7299
132,29,833
132,0,252
132,3,249
132,0,211
132,10,203
132,0,197
132,5,184
132,1,176
132,3,103
132,1,96
132,1,88
132,0,75
132,2,56
132,0,54
132,1,45
132,1,38
132,0,32
133,752,84948
133,697,74885
133,360,56804
133,95,7095
133,0,727
133,8,474
133,0,355
133,2,294
133,0,205
133,1,184
133,2,153
133,0,131
133,0,94
133,1,78
133,1,72
133,1,55
134,769,70827
134,327,51445
134,466,49289
134,71,5154
134,11,637
134,6,398
134,5,359
134,0,346
134,0,326
134,0,290
134,1,284
134,0,284
134,1,211
134,0,158
134,2,122
134,0,114
134,0,92
134,0,86
134,0,70
134,0,61
134,0,61
134,0,58
134,0,56
134,0,51
134,1,50
134,0,49
134,0,47
134,0,47
134,0,38
134,0,35
134,0,33
135,655,71542
135,388,69721
135,824,67256
135,75,5465
135,15,539
135,1,302
135,2,252
135,0,143
135,1,134
135,0,103
135,2,101
135,2,67
135,0,59
135,0,53
135,0,51
135,0,47
135,1,45
135,0,43
135,1,39
135,1,37
135,0,35
135,0,34
135,0,30
135,1,28
135,0,28
135,0,28
135,0,28
135,0,27
135,3,27
135,2,24
135,0,23
135,2,21
135,0,21
135,0,20
135,0,20
135,0,19
135,0,18
135,0,17
135,0,17
135,0,16
135,0,16
135,0,16
135,0,15
135,0,15
135,0,14
135,0,14
135,0,14
135,1,13
135,0,13
135,0,12
135,0,11
135,0,11
135,0,11
135,0,11
135,0,11
135,0,10
135,0,9
135,0,9
135,0,9
135,0,8
135,0,8
135,0,8
135,0,8
135,0,8
135,0,8
135,0,8
135,0,7
135,0,5
135,0,5
135,0,5
135,1,5
135,0,5
135,0,4
135,0,4
135,1,4
135,0,4
135,0,3
135,1,3
135,0,3
135,0,2
136,389,62378
136,503,58875
136,664,57292
136,84,6102
136,8,525
136,0,376
136,1,306
136,1,306
136,1,267
136,1,257
136,3,230
136,0,228
136,1,226
136,3,212
136,1,205
136,0,172
136,0,171
136,0,167
136,0,165
136,0,123
136,0,121
136,2,118
136,0,116
136,0,92
136,0,79
136,1,71
136,0,68
136,1,64
136,0,45
137,934,68138
137,397,67559
137,526,60317
137,108,7978
137,10,612
137,1,607
137,1,488
137,0,452
137,1,381
137,2,330
137,0,302
137,0,217
137,0,206
137,0,182
137,2,162
137,1,133
137,0,117
137,0,113
137,0,95
137,2,84
137,4,83
137,0,82
137,0,79
137,1,68
137,1,67
137,0,63
137,0,53
137,0,46
137,0,41
137,1,36
138,773,83041
138,1014,81615
138,1213,61355
138,159,10070
138,13,949
138,6,721
138,0,595
138,2,554
138,1,333
138,2,275
138,1,274
138,1,272
138,2,238
138,17,183
138,2,180
138,1,173
138,1,155
138,5,126
138,1,107
139,739,103235
139,922,69645
139,792,65819
139,127,11026
139,31,929
139,5,438
139,4,405
139,1,404
139,6,371
139,1,298
139,3,298
139,5,298
139,2,292
139,1,289
139,3,261
139,0,218
139,3,166
139,7,166
139,2,158
139,1,99
139,2,86
139,1,84
140,1266,88235
140,632,83449
140,213,14136
140,86,7470
140,23,1098
140,11,453
140,0,323
140,8,310
140,3,158
140,4,152
140,2,140
140,6,122
140,1,117
140,1,108
140,2,76
141,950,91381
141,1106,63965
141,278,19715
141,65,4790
141,16,514
141,0,390
141,1,235
141,7,234
141,2,167
141,3,141
141,1,138
141,5,132
141,0,124
141,0,109
141,0,105
141,2,101
141,1,79
141,2,63
141,0,48
141,2,31
141,1,31
142,951,89837
142,1354,81132
142,351,29473
142,115,9311
142,24,745
142,0,441
142,7,291
142,2,253
142,11,237
142,1,203
142,3,194
142,0,182
142,2,178
142,4,173
142,0,133
142,0,114
142,6,114
142,1,101
142,1,92
142,1,64
142,3,54
142,1,48
142,1,48
142,1,47
142,0,44
142,0,40
142,0,34
143,466,60795
143,461,58056
143,769,55565
143,85,6992
143,2,403
143,1,399
143,6,390
143,2,348
143,5,340
143,1,220
143,2,192
143,1,183
143,0,170
143,1,139
143,0,135
143,1,131
143,1,130
143,1,120
143,3,101
143,1,86
143,0,72
143,1,68
143,0,66
143,0,60
143,3,52
144,1393,81447
144,533,69083
144,380,46066
144,102,9289
144,8,599
144,0,498
144,0,456
144,2,384
144,1,341
144,0,230
144,3,186
144,0,153
144,0,140
144,1,132
144,0,130
144,0,117
144,0,113
144,1,103
144,4,80
144,1,75
144,0,62
144,0,52
144,0,44
145,964,71281
145,1494,53839
145,912,52061
145,173,8357
145,33,1093
145,9,677
145,4,487
145,3,308
145,6,281
145,6,265
145,5,253
145,0,239
146,552,66263
146,580,56649
146,826,49222
146,131,8436
146,11,697
146,6,588
146,1,513
146,4,391
146,6,356
146,3,326
146,0,236
146,0,213
146,0,193
146,1,141
146,1,107
146,0,95
147,1106,90882
147,2042,76489
147,676,72716
147,162,9474
147,28,1160
147,4,678
147,2,595
147,0,421
147,2,360
147,0,339
147,1,305
147,3,235
148,1452,87237
148,968,71680
148,485,59170
148,126,7482
148,0,677
148,0,546
148,0,541
148,0,507
148,11,484
148,1,421
148,4,409
148,0,268
148,0,210
148,5,189
148,0,172
148,1,149
148,6,144
148,0,137
148,1,85
148,0,62
149,751,95219
149,629,70721
149,358,57359
149,102,8527
149,1,691
149,8,641
149,3,637
149,1,554
149,3,475
149,3,259
149,0,201
149,2,177
149,1,136
149,0,117
149,3,74
149,0,70
150,993,88992
150,799,70502
150,437,55538
150,74,6192
150,7,1203
150,0,984
150,1,792
150,4,711
150,2,608
150,1,583
150,0,528
150,5,475
150,13,416
150,3,269
150,2,177
150,0,158
150,0,151
150,1,115
150,1,100
150,1,54
151,1020,63106
151,324,60477
151,343,42502
151,50,5709
151,14,584
151,1,549
151,4,443
151,1,401
151,2,399
151,0,362
151,2,338
151,2,315
151,1,275
151,0,158
151,1,136
152,726,69351
152,535,66964
152,705,59791
152,85,6047
152,24,1896
152,4,904
152,15,755
152,1,738
152,3,611
152,4,374
152,2,328
152,0,252
152,0,225
152,1,175
152,0,163
152,1,162
152,1,161
152,3,160
152,0,129
153,869,63731
153,818,52769
153,335,34291
153,135,11381
153,62,4444
153,4,768
153,2,459
153,4,347
153,1,221
153,0,136
153,1,131
153,2,102
154,1013,78398
154,919,67735
154,567,56022
154,101,4884
154,19,1449
154,8,907
154,1,431
154,2,412
154,1,388
154,3,141
155,1009,70856
155,1274,55337
155,1082,55258
155,117,5766
155,29,894
155,8,623
155,8,375
155,7,327
155,2,214
155,4,211
155,1,136
155,2,97
155,1,97
155,0,74
155,0,62
155,0,51
156,917,76695
156,662,69106
156,487,53110
156,48,7113
156,69,4813
156,0,928
156,20,629
156,2,458
156,4,323
156,4,273
156,0,265
156,0,252
157,1079,75707
157,1000,73220
157,398,49904
157,80,5105
157,18,912
157,9,681
157,3,363
157,3,339
157,0,324
157,2,308
157,0,239
157,6,89
157,1,70
157,1,49
158,1173,69739
158,1166,63992
158,639,54584
158,155,6169
158,39,816
158,6,339
158,0,211
158,1,163
158,2,160
158,3,157
158,1,130
158,0,126
159,1049,85179
159,756,52116
159,358,43156
159,83,4563
159,4,563
159,1,509
159,10,465
159,4,342
159,0,324
159,7,252
159,1,247
159,1,189
160,684,71449
160,591,60032
160,263,59149
160,67,7397
160,6,640
160,6,555
160,3,365
160,0,249
160,2,217
160,0,201
160,1,194
161,822,68011
161,545,57166
161,296,52538
161,77,6886
161,9,474
161,4,361
161,0,329
161,2,312
161,2,307
161,3,298
161,3,277
161,0,277
161,4,245
161,4,206
161,2,198
161,4,146
161,2,106
161,0,104
161,1,82
161,2,78
161,2,60
162,542,81096
162,543,72836
162,218,55902
162,45,6353
162,5,730
162,7,586
162,0,426
162,2,345
162,2,312
162,1,264
162,2,179
162,0,107
162,1,105
162,5,83
163,610,56305
163,233,46524
163,478,41586
163,43,5348
163,6,479
163,0,207
163,2,164
163,10,155
163,0,150
163,0,136
163,1,86
163,0,72
163,0,60
163,6,54
164,699,56108
164,497,53830
164,353,31675
164,127,8069
164,5,563
164,8,545
164,2,437
164,5,410
165,1064,59172
165,1254,51841
165,276,38347
165,185,10396
165,15,563
165,4,382
165,11,363
165,15,324
165,6,259
165,1,207
165,2,204
165,0,158
166,923,74062
166,369,61140
166,341,43073
166,129,10176
166,22,797
166,13,525
166,5,450
166,5,365
166,2,278
166,1,164
167,579,68416
167,782,66850
167,240,44266
167,87,8240
167,6,1949
167,19,664
167,0,659
167,2,635
167,1,633
167,6,405
167,2,387
167,15,343
167,1,285
167,1,149
167,1,115
167,0,104
168,904,93408
168,438,75260
168,409,36387
168,135,10031
168,12,825
168,5,593
168,16,526
168,6,503
168,3,342
169,918,103462
169,557,61738
169,268,54530
169,76,8446
169,6,936
169,7,861
169,2,289
169,0,251
169,0,224
169,4,219
169,3,143
169,0,104
169,5,103
169,10,86
169,0,52
170,644,79951
170,215,65835
170,330,52922
170,50,6363
170,22,1043
170,7,747
170,1,588
170,4,321
170,1,273
170,0,266
170,0,174
170,2,143
170,8,139
170,5,95
170,0,84
171,395,78650
171,1039,77971
171,545,40103
171,99,7710
171,13,1405
171,19,960
171,4,384
171,6,241
171,1,233
171,0,196
171,3,173
171,1,90
171,0,89
171,6,83
172,542,69284
172,364,68219
172,529,57072
172,107,9604
172,14,716
172,9,524
172,2,503
172,1,355
172,4,307
172,1,297
172,0,248
172,3,205
172,5,201
172,1,188
173,887,80425
173,590,71870
173,458,55121
173,142,10681
173,24,1130
173,13,948
173,12,357
173,11,352
173,0,306
173,0,293
173,1,178
173,0,167
173,5,156
173,2,127
174,831,87705
174,1411,70750
174,440,26790
174,148,9383
174,29,1274
174,22,844
174,7,800
174,5,513
174,2,266
174,9,179
174,1,157
174,1,137
175,943,86759
175,319,51731
175,370,44260
175,87,10135
175,6,631
175,3,548
175,1,354
175,1,352
175,8,277
175,0,257
176,666,65963
176,247,52209
176,251,49575
176,113,13145
176,9,738
176,2,521
176,0,382
176,4,289
176,7,250
176,0,240
176,1,238
176,0,195
177,657,60919
177,404,57757
177,182,45576
177,68,9122
177,3,695
177,3,560
177,2,417
177,4,415
177,1,294
177,3,278
177,6,241
178,409,58795
178,329,47756
178,546,46734
178,107,10189
178,7,1127
178,11,653
178,5,642
178,0,584
178,2,405
178,1,404
178,9,329
179,916,105773
179,236,43700
179,513,40397
179,78,9467
179,4,834
179,0,555
179,0,424
179,5,375
179,0,261
179,6,251
179,1,218
179,0,215
179,0,205
179,0,157
179,0,153
179,0,134
179,0,130
179,1,96
179,0,90
179,4,75
179,0,73
179,2,70
179,2,60
179,1,58
179,0,56
179,0,52
179,1,42
180,1080,66825
180,504,64958
180,403,41089
180,164,11673
180,3,669
180,3,510
180,27,467
180,1,466
180,3,372
180,1,351
180,0,324
180,1,239
180,6,233
180,0,232
180,0,210
180,0,193
180,0,192
180,0,190
180,2,129
180,3,128
180,1,122
180,0,112
180,0,102
180,0,100
180,0,89
180,4,83
180,1,81
180,0,74
180,0,64
180,2,62
180,0,39
181,525,58201
181,246,56709
181,391,55464
181,65,9102
181,8,945
181,1,359
181,0,289
181,2,287
181,1,279
181,0,238
181,3,228
181,0,193
181,2,135
181,0,97
181,0,86
182,767,64929
182,375,51952
182,269,50063
182,121,10652
182,9,673
182,15,618
182,0,530
182,1,184
182,0,174
182,3,158
182,5,136
182,1,132
182,2,125
182,1,91
182,0,66
183,583,73244
183,733,63182
183,309,31456
183,104,9975
183,0,798
183,7,774
183,8,762
183,5,580
183,7,408
183,3,322
183,3,305
183,2,293
183,1,210
183,2,149
183,2,138
183,0,134
184,731,101358
184,867,55284
184,286,33352
184,316,30793
184,5,796
184,1,689
184,5,602
184,13,590
184,0,531
184,6,519
184,5,502
184,1,471
184,9,469
184,4,458
184,1,361
184,0,321
184,5,315
184,2,263
184,0,258
184,2,236
184,2,216
184,2,216
184,4,175
184,0,169
184,1,166
184,2,157
185,365,83375
185,1183,83374
185,276,29054
185,102,15291
185,7,753
185,6,747
185,8,611
185,0,496
185,3,383
185,4,380
185,2,350
185,1,266
185,3,223
185,8,143
185,1,135
185,0,129
186,820,73737
186,669,58656
186,830,57300
186,307,19021
186,18,1186
186,13,1053
186,2,447
186,8,369
186,2,319
186,0,282
186,1,282
186,0,264
186,4,263
186,0,223
186,3,210
186,0,195
186,4,161
186,1,99
187,1089,69971
187,943,68763
187,786,42610
187,478,19676
187,35,1692
187,41,1686
187,13,846
187,27,706
187,4,612
187,9,484
187,1,428
187,1,328
187,6,317
187,2,263
187,1,261
188,594,60080
188,440,57356
188,417,56744
188,130,9570
188,69,2628
188,63,2170
188,10,554
188,5,423
188,0,317
188,3,276
188,7,269
188,0,138
188,2,116
188,3,85
189,1063,118777
189,1374,102230
189,505,31016
189,183,13629
189,48,1591
189,31,1177
189,20,750
189,14,594
189,1,561
189,0,240
189,0,217
189,2,196
189,0,163
189,6,159
189,0,145
189,7,121
190,673,63907
190,608,61229
190,414,49494
190,204,10430
190,56,2091
190,20,571
190,5,265
190,0,203
190,3,195
190,0,187
190,6,186
190,1,143
190,1,72
190,1,65
190,0,42
191,732,72853
191,727,54815
191,425,24982
191,134,7415
191,21,753
191,3,164
191,3,138
191,2,135
191,0,122
191,2,122
191,0,101
191,2,94
191,0,82
191,0,25
192,253,62415
192,286,40886
192,200,31100
192,55,5863
192,6,612
192,2,370
192,0,257
193,308,63414
193,452,44286
193,240,33538
193,63,5549
193,12,656
193,3,313
193,5,268
193,0,145
193,1,105
193,1,92
193,0,83
193,0,72
193,1,65
194,711,88250
194,835,76319
194,435,38961
194,142,10574
194,22,893
194,2,257
194,1,190
194,2,190
194,1,170
194,1,130
194,0,126
194,0,116
194,1,89
194,1,86
194,1,52
195,738,114316
195,688,72763
195,442,49865
195,194,14350
195,15,1148
195,20,1088
195,7,368
195,1,353
195,0,249
195,1,231
195,2,163
195,3,140
195,0,136
195,3,122
195,5,108
195,0,66
196,1228,88291
196,832,64484
196,1126,60826
196,388,11139
196,101,2851
196,25,933
196,18,924
196,2,427
196,3,283
196,14,253
196,2,133
196,2,112
196,8,105
196,4,84
196,2,83
196,0,52
197,1050,65743
197,732,63938
197,624,59465
197,317,16620
197,436,15185
197,13,724
197,21,692
197,0,343
197,5,337
197,1,300
197,2,270
197,3,262
197,0,169
198,715,74324
198,929,64770
198,698,63343
198,271,10346
198,30,1028
198,16,586
198,17,516
198,2,505
198,4,420
198,3,232
198,0,220
198,2,183
198,1,159
198,2,153
198,6,148
198,3,133
198,1,113
198,1,82
198,1,68
199,834,85656
199,678,66335
199,619,44521
199,197,9610
199,43,1506
199,20,1161
199,4,636
199,2,390
199,9,343
199,2,265
199,2,255
199,3,240
199,8,146
199,4,145
200,978,85206
200,830,78401
200,499,41286
200,283,11455
200,31,931
200,8,659
200,15,529
200,2,526
200,13,417
200,0,279
200,10,201
200,1,189
200,0,180
200,2,172
200,4,119
200,0,78
201,1054,85394
201,1049,84643
201,454,27307
201,232,9599
201,23,667
201,4,431
201,1,422
201,2,319
201,1,254
201,1,214
201,6,196
201,3,184
201,4,181
201,0,161
201,0,154
201,1,111
201,3,106
201,2,98
201,2,71
201,1,62
202,601,65548
202,754,54943
202,440,36318
202,297,16972
202,59,2544
202,16,1547
202,27,1240
202,23,753
202,3,414
202,0,351
202,0,304
202,7,298
202,1,292
202,1,268
202,1,203
202,2,180
202,1,171
202,1,140
202,2,137
202,2,119
202,1,108
202,1,95
202,0,75
203,944,65653
203,811,57072
203,691,42839
203,326,13274
203,193,9522
203,42,1726
203,28,873
203,4,509
203,2,443
203,5,365
203,6,341
203,1,340
203,1,235
203,0,151
203,2,128
204,718,62060
204,606,56071
204,594,53498
204,117,11602
204,171,9235
204,50,2343
204,15,476
204,0,462
204,0,456
204,4,404
204,1,340
204,0,239
204,1,231
204,0,193
204,4,190
204,4,190
204,0,130
204,0,126
204,1,123
204,5,105
204,3,88
204,0,86
204,0,86
205,436,68709
205,443,57039
205,483,51078
205,104,10191
205,29,2513
205,34,1729
205,15,948
205,0,229
205,3,213
205,1,205
205,4,199
205,0,162
205,0,120
205,0,102
205,0,80
206,583,63653
206,573,54262
206,361,34212
206,182,10120
206,51,2217
206,14,954
206,0,532
206,1,509
206,1,343
206,0,204
206,2,182
206,3,148
206,0,137
206,1,122
206,1,119
206,3,118
207,980,65104
207,605,60161
207,407,37190
207,161,8499
207,72,2179
207,17,1147
207,26,692
207,2,641
207,0,573
207,0,424
207,2,265
207,0,194
207,1,162
207,1,160
207,0,160
207,2,139
207,0,120
207,3,115
207,1,80
207,1,76
207,0,68
207,1,58
207,1,56
207,1,53
207,0,49
207,0,48
208,787,75085
208,688,61600
208,376,25581
208,241,12763
208,26,1248
208,10,1107
208,0,631
208,7,525
208,18,425
208,0,392
208,0,281
208,0,245
208,1,195
208,0,164
208,0,162
208,0,124
208,0,119
208,6,114
208,0,108
208,2,88
208,3,85
208,0,77
208,0,66
208,0,65
209,944,59161
209,757,55613
209,800,54099
209,350,15363
209,48,2239
209,68,1004
209,25,710
209,2,379
209,2,324
209,3,268
209,0,230
209,2,225
209,1,138
210,550,69551
210,644,67038
210,674,63879
210,165,13389
210,19,1482
210,18,675
210,12,619
210,5,491
210,1,481
210,2,457
210,7,354
210,2,330
210,2,258
210,1,215
210,1,209
210,0,180
210,1,150
210,2,125
210,2,112
210,1,112
210,3,109
210,3,62
211,798,89137
211,450,76678
211,574,57730
211,129,10766
211,11,953
211,0,359
211,1,356
211,7,350
211,7,347
211,3,229
211,0,223
211,2,160
211,1,146
211,1,142
212,886,68003
212,618,51405
212,416,47501
212,680,40422
212,338,15112
212,7,2042
212,0,1250
212,63,1149
212,26,993
212,2,486
212,0,445
212,2,440
212,8,429
212,2,339
212,0,335
212,1,208
212,2,196
212,1,166
212,5,164
212,1,148
212,0,140
213,937,58395
213,589,50167
213,418,48879
213,206,11780
213,62,2057
213,21,1380
213,6,642
213,1,441
213,0,175
213,6,172
213,3,166
213,2,166
213,3,148
213,1,88
213,0,87
213,3,71
214,636,100536
214,760,62805
214,334,26213
214,178,11752
214,18,853
214,7,689
214,4,342
214,2,262
214,2,261
214,0,243
214,2,172
214,0,143
214,0,137
214,3,115
214,1,104
214,0,85
215,1159,72723
215,501,66851
215,494,34159
215,118,9794
215,12,722
215,5,442
215,1,321
215,1,237
215,1,225
215,2,175
215,0,149
215,1,97
215,1,96
215,0,59
216,671,58814
216,916,57628
216,961,41277
216,241,13153
216,48,2347
216,56,1015
216,13,579
216,1,296
216,3,248
216,2,208
216,0,187
216,1,178
216,2,139
216,3,135
216,1,130
216,2,87
217,1064,81625
217,615,52542
217,481,25871
217,313,17279
217,294,15050
217,26,879
217,16,761
217,9,515
217,0,387
217,3,357
217,4,264
217,4,230
217,4,201
217,4,156
218,840,61643
218,658,60800
218,621,53014
218,228,11919
218,60,2992
218,19,593
218,9,446
218,0,398
218,2,378
218,1,367
218,3,356
218,0,275
218,8,194
218,1,177
218,0,139
218,1,104
218,0,94
218,0,90
218,0,77
218,0,69
218,5,55
218,2,52
219,1011,64865
219,1182,58376
219,598,42567
219,325,12767
219,243,8006
219,103,4612
219,4,766
219,8,661
219,31,560
219,2,504
219,5,500
219,6,487
219,0,398
219,1,259
219,1,215
219,2,183
219,0,183
219,3,170
219,1,163
219,2,134
219,0,104
220,1138,63045
220,1010,56462
220,788,45862
220,327,12856
220,128,4119
220,44,2249
220,0,1020
220,1,731
220,21,637
220,2,570
220,5,486
220,2,363
220,2,333
220,2,259
220,4,183
220,1,179
220,7,177
220,0,141
220,0,123
221,1023,79832
221,954,73579
221,461,49254
221,152,10965
221,97,2882
221,1,576
221,2,537
221,6,527
221,5,510
221,4,467
221,17,413
221,11,380
221,5,356
221,0,290
221,6,244
221,3,234
221,4,216
221,3,179
221,0,138
221,2,109
221,1,109
221,2,101
221,0,53
222,1164,79699
222,774,69400
222,614,55543
222,273,16394
222,76,7715
222,44,1365
222,22,673
222,1,548
222,3,518
222,7,432
222,4,424
222,0,311
222,15,295
222,4,244
222,1,239
222,6,234
222,3,224
222,4,204
222,0,130
222,0,114
222,2,111
222,1,90
222,1,80
223,1196,69170
223,788,61372
223,638,60684
223,363,23380
223,45,2158
223,30,1620
223,21,982
223,6,432
223,4,199
223,0,196
223,6,189
223,2,182
223,10,161
223,21,132
224,683,75840
224,977,64426
224,551,47504
224,200,15108
224,161,10634
224,19,717
224,9,556
224,4,476
224,4,428
224,3,346
224,1,346
224,0,337
224,4,290
224,18,260
224,9,230
224,8,221
224,0,210
224,3,171
224,1,114
224,1,109
224,2,102
225,957,65589
225,722,55344
225,524,53611
225,237,14906
225,14,1060
225,10,685
226,1451,79744
226,995,65939
226,473,19732
226,247,10465
226,47,851
226,17,717
226,16,619
226,21,560
226,4,493
226,0,346
226,1,221
226,8,201
226,0,149
226,0,140
226,3,127
226,2,123
226,7,104
226,7,89
227,905,74952
227,1169,58533
227,499,38316
227,239,17618
227,102,11141
227,22,1098
227,45,1048
227,17,721
227,12,659
227,6,637
227,1,529
227,6,491
227,1,441
227,2,377
227,1,366
227,2,360
227,8,293
227,1,265
227,1,265
227,2,251
227,3,202
227,5,191
227,3,178
227,3,170
227,1,169
227,1,148
228,547,69947
228,994,57634
228,636,52637
228,145,15370
228,1,819
228,6,482
228,7,469
228,3,331
228,5,285
228,10,232
228,1,223
228,0,205
228,0,195
228,1,164
228,1,163
228,3,134
228,1,121
228,2,103
228,0,93
228,1,92
228,0,76
228,0,70
228,0,52
228,0,34
229,1482,75045
229,1645,74831
229,713,72977
229,274,13689
229,12,825
229,1,454
229,4,301
229,0,206
229,2,194
229,3,140
229,9,117
229,1,107
229,11,93
229,1,90
229,0,81
230,1224,69880
230,506,62310
230,1044,52355
230,152,8573
230,10,447
230,0,357
230,9,337
230,1,327
230,1,260
230,2,234
230,2,209
230,1,145
230,1,137
230,4,116
230,5,112
230,1,111
230,1,100
230,4,94
230,1,70
230,1,66
230,1,40
231,1017,66207
231,573,63374
231,971,54384
231,226,12458
231,13,581
231,3,349
231,4,314
231,4,304
231,12,255
231,7,244
231,5,145
231,1,140
231,2,134
231,0,124
232,1042,68938
232,628,53369
232,880,44293
232,240,11288
232,19,615
232,9,453
232,2,373
232,6,346
232,3,314
232,1,229
232,3,193
232,5,144
233,1377,70755
233,757,49785
233,928,45604
233,199,6199
233,17,828
233,13,402
233,7,294
233,3,217
233,1,194
233,5,190
233,4,112
233,2,108
233,2,88
233,9,81
233,4,70
234,1080,66434
234,682,65123
234,635,31070
234,274,12764
234,11,502
234,1,410
234,1,241
234,4,197
234,1,189
234,5,162
234,3,156
234,0,128
234,3,85
234,2,73
,521907,49324125
